,ts_code,trade_date,open,high,low,close,vol
199,688333.SH,20201215,122.71,126.49,121.03,121.81,7707.46
200,688333.SH,20201214,121.86,123.77,120.36,122.05,5906.62
201,688333.SH,20201211,122.0,124.22,119.5,121.84,6815.05
202,688333.SH,20201210,124.03,125.22,121.54,121.77,4687.49
203,688333.SH,20201209,126.99,127.86,123.72,126.0,6248.7
204,688333.SH,20201208,130.76,130.88,126.11,126.79,5944.38
205,688333.SH,20201207,132.11,132.11,128.66,129.64,6203.22
206,688333.SH,20201204,130.3,131.15,128.6,130.1,3933.01
207,688333.SH,20201203,132.0,133.0,130.0,130.3,5346.29
208,688333.SH,20201202,134.33,134.33,130.31,132.25,5881.76
209,688333.SH,20201201,129.0,133.98,127.0,133.0,8162.03
210,688333.SH,20201130,135.87,136.0,128.0,128.0,11618.03
211,688333.SH,20201127,132.0,138.0,130.0,135.0,8754.13
212,688333.SH,20201126,132.62,134.0,128.11,130.86,7264.56
213,688333.SH,20201125,137.56,139.0,131.55,132.5,11206.18
214,688333.SH,20201124,140.0,141.0,135.0,137.6,11987.94
215,688333.SH,20201123,134.85,140.99,134.01,137.7,13721.09
216,688333.SH,20201120,134.0,135.78,130.59,134.85,13041.21
217,688333.SH,20201119,127.21,134.0,126.5,132.0,13462.24
218,688333.SH,20201118,126.0,131.67,125.36,128.64,16423.0
219,688333.SH,20201117,115.67,125.66,114.38,124.75,14105.28
220,688333.SH,20201116,115.99,118.99,113.6,115.35,7478.86
221,688333.SH,20201113,115.88,123.96,114.51,117.23,8975.44
222,688333.SH,20201112,115.97,116.38,114.0,114.99,5306.4
223,688333.SH,20201111,116.94,117.15,114.04,115.0,4826.5
224,688333.SH,20201110,116.47,116.98,110.85,116.38,9237.46
225,688333.SH,20201109,118.3,119.98,114.8,116.47,10742.39
226,688333.SH,20201106,119.0,122.99,115.59,117.2,7794.31
227,688333.SH,20201105,119.47,120.55,116.88,119.0,7271.1
228,688333.SH,20201104,121.21,121.48,115.53,117.19,7482.67
229,688333.SH,20201103,119.0,121.2,117.72,119.87,6265.45
230,688333.SH,20201102,121.5,123.9,114.0,117.61,12386.59
231,688333.SH,20201030,116.96,130.31,116.96,120.82,19697.36
232,688333.SH,20201029,114.9,118.19,114.9,115.35,7277.49
233,688333.SH,20201028,117.23,118.5,113.8,116.8,10918.49
234,688333.SH,20201027,122.0,122.46,116.79,118.0,9867.92
235,688333.SH,20201026,122.62,123.0,118.0,121.0,7267.04
236,688333.SH,20201023,124.43,126.57,122.0,122.62,7810.13
237,688333.SH,20201022,123.47,126.5,118.03,124.46,15608.44
238,688333.SH,20201021,139.0,142.87,121.06,122.29,23928.67
239,688333.SH,20201020,136.99,143.5,135.0,141.39,9728.77
240,688333.SH,20201019,134.5,142.03,132.51,139.98,15979.18
241,688333.SH,20201016,128.58,135.7,125.0,132.09,15340.93
242,688333.SH,20201015,129.98,131.88,126.3,128.38,11514.12
243,688333.SH,20201014,116.0,132.0,114.82,130.6,15933.67
244,688333.SH,20201013,115.66,116.18,112.3,115.96,8390.44
245,688333.SH,20201012,113.18,118.18,112.79,115.5,12490.64
246,688333.SH,20201009,105.84,113.68,105.11,112.5,11847.1
247,688333.SH,20200930,103.6,106.3,101.18,103.9,9485.22
248,688333.SH,20200929,104.37,107.01,102.0,102.97,11315.46
249,688333.SH,20200928,103.93,107.0,102.58,104.56,10348.48
250,688333.SH,20200925,101.0,104.92,101.0,104.0,10167.63
251,688333.SH,20200924,104.0,104.0,99.78,100.48,9852.38
252,688333.SH,20200923,103.42,105.97,102.65,103.55,8494.27
253,688333.SH,20200922,102.42,108.0,102.42,104.44,12106.81
254,688333.SH,20200921,105.5,105.66,99.96,104.0,14272.78
255,688333.SH,20200918,99.18,106.88,99.18,101.75,21144.66
256,688333.SH,20200917,101.53,104.0,96.51,100.78,16322.71
257,688333.SH,20200916,97.12,105.53,96.06,100.08,20679.22
258,688333.SH,20200915,101.9,101.94,94.58,96.87,24301.82
259,688333.SH,20200914,90.0,99.4,90.0,99.4,16126.2
260,688333.SH,20200911,76.65,84.18,76.0,82.83,13097.14
261,688333.SH,20200910,82.29,82.81,76.1,78.68,11035.49
262,688333.SH,20200909,84.7,85.59,81.43,82.31,6836.88
263,688333.SH,20200908,85.24,85.71,81.2,84.89,7960.31
264,688333.SH,20200907,88.0,88.8,82.2,82.5,14540.59
265,688333.SH,20200904,87.0,88.8,85.0,87.5,9916.97
266,688333.SH,20200903,92.99,93.67,86.88,89.6,12155.76
267,688333.SH,20200902,95.22,95.4,90.0,92.31,16908.55
268,688333.SH,20200901,98.85,101.85,94.8,96.2,11464.85
269,688333.SH,20200831,97.0,100.51,96.5,96.76,8829.46
270,688333.SH,20200828,95.05,99.3,92.11,97.0,12168.93
271,688333.SH,20200827,93.0,96.59,93.0,95.79,7963.74
272,688333.SH,20200826,95.49,97.8,93.0,93.55,10620.6
273,688333.SH,20200825,99.18,101.11,93.68,95.5,22307.68
274,688333.SH,20200824,97.07,101.97,95.0,101.07,16826.7
275,688333.SH,20200821,98.39,104.28,97.07,97.07,19223.19
276,688333.SH,20200820,95.22,99.18,95.1,97.42,10290.32
277,688333.SH,20200819,100.03,102.8,96.0,97.0,14931.95
278,688333.SH,20200818,103.98,104.5,99.11,101.09,19238.78
279,688333.SH,20200817,99.47,104.5,95.93,103.62,18919.66
280,688333.SH,20200814,99.0,102.98,95.0,98.0,21734.83
281,688333.SH,20200813,93.05,101.62,93.0,98.38,29316.7
282,688333.SH,20200812,96.28,98.0,88.97,91.86,37807.23
283,688333.SH,20200811,101.77,104.99,95.5,96.28,33719.96
284,688333.SH,20200810,109.44,118.98,98.99,102.8,54225.59
285,688333.SH,20200807,109.3,115.68,105.5,112.83,40646.97
286,688333.SH,20200806,110.62,114.99,105.0,108.0,32882.66
287,688333.SH,20200805,106.27,118.88,106.27,110.62,41973.16
288,688333.SH,20200804,105.66,110.88,100.3,108.32,43427.96
289,688333.SH,20200803,99.97,115.52,98.9,106.8,58615.44
290,688333.SH,20200731,82.22,101.77,82.22,101.27,62354.07
291,688333.SH,20200730,82.5,88.66,80.3,84.99,45707.33
292,688333.SH,20200729,74.67,86.88,73.83,84.61,61420.27
293,688333.SH,20200728,68.73,75.5,68.73,73.49,44123.36
294,688333.SH,20200727,74.0,75.94,67.05,68.3,47515.97
295,688333.SH,20200724,69.97,76.88,67.01,70.7,88937.23
296,688333.SH,20200723,61.12,73.3,61.12,70.03,71646.07
297,688333.SH,20200722,62.5,63.8,60.18,61.12,27611.37
298,688333.SH,20200721,65.88,66.08,61.6,61.86,22575.24
299,688333.SH,20200720,62.0,66.3,61.0,65.72,24976.76
300,688333.SH,20200717,59.26,62.99,58.0,60.68,17957.72
301,688333.SH,20200716,65.77,67.0,58.58,59.07,22923.71
302,688333.SH,20200715,69.35,74.88,64.12,65.77,33424.38
303,688333.SH,20200714,68.0,74.88,68.0,71.32,48970.45
304,688333.SH,20200713,65.22,67.8,63.0,67.8,43217.05
305,688333.SH,20200710,73.26,73.5,66.0,67.9,48562.24
306,688333.SH,20200709,65.8,71.7,62.55,71.7,54489.15
307,688333.SH,20200708,58.74,60.48,57.11,59.75,19770.91
308,688333.SH,20200707,58.58,61.91,55.36,59.09,32564.07
309,688333.SH,20200706,52.06,55.36,52.06,55.33,18875.34
310,688333.SH,20200703,51.72,52.41,51.3,52.05,10392.17
311,688333.SH,20200702,51.67,51.72,50.87,51.69,11419.74
312,688333.SH,20200701,52.06,52.6,51.38,51.54,11785.27
313,688333.SH,20200630,51.95,52.43,51.5,52.06,8109.19
314,688333.SH,20200629,52.36,52.65,51.28,51.5,7481.83
315,688333.SH,20200624,51.6,51.98,51.02,51.62,7268.22
316,688333.SH,20200623,52.2,52.38,51.24,51.47,7919.15
317,688333.SH,20200622,52.0,53.33,51.7,52.38,12313.89
318,688333.SH,20200619,50.9,51.8,50.66,51.28,13547.95
319,688333.SH,20200618,55.0,55.55,51.96,52.15,20352.63
320,688333.SH,20200617,52.18,52.57,51.48,52.5,11454.89
321,688333.SH,20200616,50.1,51.58,50.1,51.57,7536.12
322,688333.SH,20200615,50.13,51.0,49.62,49.91,5741.73
323,688333.SH,20200612,49.1,50.19,49.01,50.07,6774.23
324,688333.SH,20200611,50.99,51.7,50.1,50.73,7125.27
325,688333.SH,20200610,51.38,51.38,50.6,51.0,4762.45
326,688333.SH,20200609,52.55,52.69,50.76,51.1,9032.36
327,688333.SH,20200608,54.5,55.0,52.5,52.7,12911.56
328,688333.SH,20200605,51.85,53.85,51.57,53.8,17091.3
329,688333.SH,20200604,50.51,52.86,50.34,51.86,12564.74
330,688333.SH,20200603,50.88,51.68,50.22,50.5,7405.8
331,688333.SH,20200602,50.25,51.45,50.25,50.88,8628.57
332,688333.SH,20200601,48.89,50.84,48.2,50.84,9746.15
333,688333.SH,20200529,47.28,48.51,47.28,47.93,4917.54
334,688333.SH,20200528,48.01,48.74,46.76,47.8,6389.35
335,688333.SH,20200527,48.3,49.86,48.0,48.5,7902.25
336,688333.SH,20200526,46.47,48.49,46.47,48.49,7195.17
337,688333.SH,20200525,47.5,47.8,45.54,46.35,5666.54
338,688333.SH,20200522,49.51,50.3,47.04,47.04,7715.44
339,688333.SH,20200521,51.39,52.32,49.41,49.51,8863.6
340,688333.SH,20200520,50.5,53.0,50.5,51.39,12915.38
341,688333.SH,20200519,50.58,51.43,49.6,50.79,11998.5
342,688333.SH,20200518,48.59,52.66,47.82,50.79,19658.57
343,688333.SH,20200515,48.53,49.24,48.11,48.57,5095.83
344,688333.SH,20200514,49.15,49.9,48.34,48.53,6843.08
345,688333.SH,20200513,48.14,49.02,47.73,49.0,6707.97
346,688333.SH,20200512,48.29,48.49,46.76,48.31,5321.0
347,688333.SH,20200511,48.2,49.44,47.5,48.11,6688.4
348,688333.SH,20200508,48.59,49.93,48.37,48.83,7251.32
349,688333.SH,20200507,49.9,50.72,48.12,48.37,10303.25
350,688333.SH,20200506,45.9,50.49,45.11,49.9,13874.44
351,688333.SH,20200430,44.85,46.88,44.85,46.37,9151.18
352,688333.SH,20200429,44.13,45.4,44.0,44.7,12027.19
353,688333.SH,20200428,50.01,50.55,42.56,46.85,11073.02
354,688333.SH,20200427,51.6,51.6,50.19,50.19,4589.39
355,688333.SH,20200424,52.56,53.45,51.23,51.35,8685.54
356,688333.SH,20200423,53.1,54.18,52.55,53.0,7879.33
357,688333.SH,20200422,51.89,53.18,51.74,52.94,7413.14
358,688333.SH,20200421,51.08,53.33,50.44,52.65,9974.63
359,688333.SH,20200420,50.56,51.0,50.01,50.98,4976.0
360,688333.SH,20200417,50.88,51.2,50.08,50.56,7269.46
361,688333.SH,20200416,49.68,50.45,49.44,50.12,3483.34
362,688333.SH,20200415,49.74,50.8,49.74,50.13,4387.94
363,688333.SH,20200414,49.2,49.9,49.18,49.9,4269.11
364,688333.SH,20200413,49.0,49.5,48.11,48.91,3530.08
365,688333.SH,20200410,51.21,51.77,49.66,50.0,5035.82
366,688333.SH,20200409,51.61,52.5,51.34,51.45,5699.0
367,688333.SH,20200408,51.0,52.44,50.68,51.39,6351.38
368,688333.SH,20200407,51.48,51.96,50.93,51.4,7069.67
369,688333.SH,20200403,51.4,51.5,49.71,50.02,6063.8
370,688333.SH,20200402,47.99,51.09,47.58,50.98,10626.5
371,688333.SH,20200401,47.4,48.36,47.09,47.7,5483.01
372,688333.SH,20200331,47.6,48.01,47.0,47.28,4811.43
373,688333.SH,20200330,48.8,48.8,46.66,47.19,8876.61
374,688333.SH,20200327,50.35,50.88,49.3,49.46,5662.57
375,688333.SH,20200326,50.7,50.7,49.51,49.77,9664.58
376,688333.SH,20200325,52.98,53.0,50.98,51.28,13726.48
377,688333.SH,20200324,50.0,51.2,48.98,50.97,6814.64
378,688333.SH,20200323,52.01,52.64,49.56,49.7,8743.67
379,688333.SH,20200320,53.6,54.44,52.42,53.19,6713.91
380,688333.SH,20200319,52.15,53.08,50.65,52.78,9290.28
381,688333.SH,20200318,54.72,54.81,52.14,52.15,8952.09
382,688333.SH,20200317,53.6,55.3,51.1,53.18,9675.55
383,688333.SH,20200316,57.5,58.5,52.07,53.1,12729.77
384,688333.SH,20200313,54.8,58.2,53.62,56.98,14038.62
385,688333.SH,20200312,59.02,59.85,57.5,58.48,12003.14
386,688333.SH,20200311,61.1,63.33,60.44,60.78,14972.67
387,688333.SH,20200310,58.0,61.1,56.88,60.87,16506.24
388,688333.SH,20200309,62.7,63.5,59.1,59.28,18854.6
389,688333.SH,20200306,64.0,65.51,62.66,64.06,22059.64
390,688333.SH,20200305,61.99,66.5,61.5,66.03,29861.43
391,688333.SH,20200304,61.06,64.97,61.06,62.3,23364.6
392,688333.SH,20200303,60.0,62.46,59.1,59.73,15386.78
393,688333.SH,20200302,55.6,59.49,55.6,58.5,14185.22
394,688333.SH,20200228,58.29,59.59,54.07,55.0,20337.54
395,688333.SH,20200227,64.49,65.3,61.06,61.3,14617.38
396,688333.SH,20200226,65.0,66.98,63.65,64.16,16976.83
397,688333.SH,20200225,62.0,68.87,60.53,67.35,28944.57
398,688333.SH,20200224,65.82,65.86,64.2,64.71,22658.85
399,688333.SH,20200221,65.66,67.4,64.15,67.0,30867.16
400,688333.SH,20200220,66.42,68.78,66.16,67.9,30085.44
401,688333.SH,20200219,66.6,69.6,65.0,66.4,44181.58
402,688333.SH,20200218,74.92,76.0,69.55,70.02,71126.79
403,688333.SH,20200217,58.99,69.55,58.99,69.55,44179.35
404,688333.SH,20200214,61.5,61.5,57.01,57.96,21897.26
405,688333.SH,20200213,58.35,62.18,58.35,59.83,26532.99
406,688333.SH,20200212,55.99,59.06,55.02,58.66,16977.2
407,688333.SH,20200211,59.29,60.58,56.66,56.97,18876.04
408,688333.SH,20200210,55.88,60.8,55.88,59.29,22742.31
409,688333.SH,20200207,55.23,57.0,53.88,56.75,23856.21
410,688333.SH,20200206,52.58,55.97,52.58,55.0,21995.58
411,688333.SH,20200205,50.71,54.49,50.43,53.2,22769.52
412,688333.SH,20200204,47.66,50.95,47.64,50.62,20646.61
413,688333.SH,20200203,47.37,49.5,47.36,47.36,17138.49
414,688333.SH,20200123,61.71,63.81,58.7,59.2,18499.72
415,688333.SH,20200122,62.51,63.7,59.6,62.89,21949.57
416,688333.SH,20200121,63.87,65.99,62.26,63.58,19155.43
417,688333.SH,20200120,63.2,65.55,60.02,64.0,30216.29
418,688333.SH,20200117,58.78,64.2,58.58,63.18,36012.86
419,688333.SH,20200116,57.92,59.5,57.6,58.53,13441.24
420,688333.SH,20200115,59.0,59.37,57.2,57.59,11226.08
421,688333.SH,20200114,58.97,60.2,58.39,59.22,16388.73
